"966","482","73","316.47","275"
"967","967","16","42.19","341"
"968","1028","87","171.17","703"
"969","1791","76","464.29","619"
"970","1230","100","186.09","32"
"971","1645","82","51.35","522"
"972","4","46","354.23","184"
"973","1113","71","168.06","584"
"974","1586","52","8.62","717"
"975","143","31","182.14","123"
"976","861","73","26.24","847"
"977","41","18","115.52","938"
"978","1755","8","421.96","40"
"979","863","96","79.18","317"
"980","262","53","107.79","615"
"981","384","49","97.42","943"
"982","1626","39","341.30","144"
"983","1255","3","64.56","819"
"984","1712","41","346.07","822"
"985","1811","28","276.73","373"
"986","530","52","475.12","617"
"987","670","74","89.47","18"
"988","1297","23","22.21","547"
"989","1361","52","79.83","754"
"990","1183","96","468.49","367"
"991","44","76","274.40","73"
"992","641","48","263.65","941"
"993","675","63","249.36","530"
"994","1913","3","89.08","477"
"995","1897","11","339.07","569"
"996","35","28","363.38","97"
"997","525","76","166.20","718"
"998","46","22","353.41","435"
"999","89","70","462.49","911"
"1000","643","69","203.56","825"
"1001","1455","20","40.54","12"
"1002","928","90","56.74","440"
"1003","1262","9","419.39","611"
"1004","814","37","416.03","124"
"1005","836","31","220.56","228"
"1006","1937","78","247.76","660"
"1007","99","64","5.90","461"
"1008","234","87","80.67","293"
"1009","1794","97","446.36","300"
"1010","826","13","418.11","669"
"1011","1418","60","256.18","644"
"1012","118","88","380.76","191"
"1013","1461","4","397.36","303"
"1014","91","29","211.69","742"
"1015","1244","30","83.99","640"
"1016","1746","17","432.59","493"
"1017","1568","12","28.63","293"
"1018","1402","42","281.04","965"
"1019","74","4","483.09","303"
"1020","1036","56","61.60","815"
"1021","603","42","81.58","650"
"1022","616","100","188.07","887"
"1023","1533","85","299.07","931"
"1024","1703","81","494.87","543"
"1025","1621","21","414.09","116"
"1026","1156","67","139.36","278"
"1027","1968","23","472.54","542"
"1028","568","40","140.89","62"
"1029","1396","99","138.98","399"
"1030","309","87","113.10","518"
"1031","345","97","396.47","900"
"1032","1412","91","20.33","143"
"1033","1572","80","35.05","495"
"1034","1338","58","2.93","492"
"1035","855","59","277.35","219"
"1036","327","9","231.98","132"
"1037","1685","5","24.57","327"
"1038","706","71","203.15","558"
"1039","1110","87","36.35","126"
"1040","1636","70","63.13","469"
"1041","1779","53","127.24","337"
"1042","133","63","14.58","203"
"1043","370","46","397.18","259"
"1044","1335","42","58.04","712"
"1045","1532","52","136.95","717"
"1046","576","60","145.65","129"
"1047","1934","32","476.76","548"
"1048","481","16","434.78","233"
"1049","1126","19","263.20","313"
"1050","1686","100","176.14","48"
"1051","521","29","24.16","678"
"1052","1411","58","376.68","37"
"1053","114","73","235.18","221"
"1054","888","51","407.23","966"
"1055","375","20","128.46","563"
"1056","1480","39","154.39","311"
"1057","484","67","94.57","629"
"1058","599","23","169.33","883"
"1059","1434","36","233.65","368"
"1060","1686","90","374.93","746"
"1061","440","33","453.90","359"
"1062","137","27","132.73","125"
"1063","801","10","177.60","416"
"1064","859","14","287.26","783"
"1065","1227","64","204.83","55"
"1066","144","56","423.77","320"
"1067","1002","41","290.37","521"
"1068","986","86","149.10","334"
"1069","157","23","411.38","78"
"1070","1854","7","26.47","834"
"1071","1015","42","484.91","13"
"1072","397","14","355.79","808"
"1073","1816","43","403.50","144"
"1074","1768","31","335.27","629"
"1075","1860","42","414.43","772"
"1076","127","84","491.19","942"
"1077","1100","42","490.14","892"
"1078","1865","91","305.58","418"
"1079","1409","18","446.61","262"
"1080","334","63","488.43","351"
"1081","1685","86","393.31","786"
"1082","403","89","325.77","67"
"1083","1524","52","133.18","800"
"1084","868","82","132.82","591"
"1085","1137","56","331.76","586"
"1086","935","91","149.01","305"
"1087","1929","55","168.43","262"
"1088","91","5","450.90","13"
"1089","1438","64","163.16","712"
"1090","1540","99","100.82","590"
"1091","500","48","378.41","974"
"1092","1620","9","98.53","386"
"1093","1160","26","98.56","963"
"1094","938","73","9.79","556"
"1095","799","1","126.80","982"
"1096","1133","72","106.62","925"
"1097","1355","16","495.68","914"
"1098","1731","51","257.77","364"
"1099","436","25","268.00","388"
"1100","569","1","377.41","458"
"1101","713","97","498.20","650"
"1102","482","10","112.52","981"
"1103","1080","62","102.94","136"
"1104","893","17","471.70","422"
"1105","1851","2","109.20","422"
"1106","503","65","266.51","485"
"1107","536","24","490.60","877"
"1108","779","89","486.17","909"
"1109","1992","73","233.34","884"
"1110","952","35","310.80","956"
"1111","1565","52","105.61","762"
"1112","462","47","152.82","884"
"1113","698","62","347.42","405"
"1114","415","17","132.10","808"
"1115","414","7","407.64","768"
"1116","1663","51","243.16","741"
"1117","1165","31","208.75","175"
"1118","1128","29","151.66","975"
"1119","1751","24","399.29","236"
"1120","269","4","219.87","239"
"1121","810","18","385.38","797"
"1122","1340","57","368.15","578"
"1123","1253","29","495.45","350"
"1124","1068","65","43.69","808"
"1125","821","14","83.48","341"
"1126","154","40","410.78","292"
"1127","1852","8","372.57","749"
"1128","17","1","479.55","514"
"1129","1322","7","56.94","765"
"1130","1499","36","269.47","700"
"1131","1174","35","49.19","178"
"1132","845","90","46.52","465"
"1133","1508","36","90.11","409"
"1134","1465","76","489.02","283"
"1135","179","22","122.46","117"
"1136","1825","64","54.18","488"
"1137","564","67","464.54","16"
"1138","753","93","311.50","694"
"1139","1087","44","453.45","879"
"1140","886","51","132.45","411"
"1141","1728","24","481.17","497"
"1142","1018","4","372.64","917"
"1143","718","25","266.06","577"
"1144","1383","96","259.25","381"
"1145","617","90","366.82","740"
"1146","1353","77","189.58","20"
"1147","1799","11","47.17","962"
"1148","1024","37","39.28","69"
"1149","564","16","397.07","75"
"1150","169","99","421.44","860"
"1151","940","57","309.60","184"
"1152","1967","83","376.51","701"
"1153","977","91","426.73","672"
"1154","1770","32","496.19","908"
"1155","207","48","43.32","775"
"1156","1962","63","223.68","361"
"1157","398","84","367.89","560"
"1158","1367","87","226.20","491"
"1159","653","39","461.28","919"
"1160","975","6","492.16","997"
"1161","178","97","44.43","114"
"1162","1348","81","8.43","708"
"1163","1024","35","436.30","56"
"1164","325","75","341.93","38"
"1165","408","44","198.57","709"
"1166","844","68","404.72","154"
"1167","75","10","345.58","104"
"1168","649","74","92.87","335"
"1169","386","21","255.67","221"
"1170","322","97","178.75","309"
"1171","341","74","379.65","887"
"1172","1193","4","297.58","513"
"1173","768","30","38.24","161"
"1174","97","8","7.68","263"
"1175","1572","22","10.46","188"
"1176","435","78","337.26","888"
"1177","1805","46","340.12","854"
"1178","832","76","499.53","77"
"1179","1777","43","338.05","206"
"1180","1612","75","438.61","557"
"1181","1259","20","44.98","629"
"1182","371","25","447.54","820"
"1183","788","96","231.50","936"
"1184","592","55","240.46","963"
"1185","8","77","168.54","741"
"1186","754","91","49.58","64"
"1187","1102","98","327.36","37"
"1188","678","28","190.37","873"
"1189","901","7","192.08","650"
"1190","1128","75","102.56","832"
"1191","1871","31","335.75","299"
"1192","1631","46","149.94","932"
"1193","710","83","201.17","867"
"1194","1153","23","202.30","894"
"1195","1701","5","18.29","116"
"1196","785","6","161.15","645"
"1197","835","92","15.82","62"
"1198","1535","68","250.51","342"
"1199","567","41","113.62","975"
"1200","146","6","251.00","581"
"1201","1601","28","136.84","372"
"1202","355","61","372.87","206"
"1203","1782","97","200.99","843"
"1204","648","45","198.88","387"
"1205","1836","73","367.56","162"
"1206","1546","14","53.30","420"
"1207","1429","73","395.30","993"
"1208","1134","30","316.36","939"
"1209","1096","48","127.31","361"
"1210","977","40","277.64","833"
"1211","1480","87","203.48","869"
"1212","319","34","210.99","417"
"1213","1812","15","454.85","28"
"1214","1838","78","9.92","109"
"1215","1203","77","496.26","155"
"1216","604","52","405.22","773"
"1217","905","87","204.79","240"
"1218","361","55","372.60","68"
"1219","826","55","60.23","50"
"1220","741","93","422.79","255"
"1221","1972","90","313.26","828"
"1222","336","17","20.04","40"
"1223","372","71","500.18","175"
"1224","1199","36","297.35","430"
"1225","1390","40","191.75","699"
"1226","1418","9","87.13","379"
"1227","109","4","173.28","913"
"1228","1734","41","450.14","276"
"1229","1334","94","276.27","665"
"1230","1215","10","490.39","145"
"1231","1086","52","410.53","693"
"1232","1506","44","481.40","350"
"1233","1230","96","245.95","443"
"1234","1108","60","262.63","175"
"1235","163","85","131.13","620"
"1236","1450","19","499.01","552"
"1237","655","59","147.08","621"
"1238","916","72","383.89","387"
"1239","1959","94","471.91","982"
"1240","1913","27","183.04","891"
"1241","114","80","167.49","568"
"1242","1358","30","289.28","567"
"1243","2000","74","407.01","845"
"1244","1222","92","166.87","794"
"1245","835","35","415.27","945"
"1246","606","17","317.09","305"
"1247","1464","51","364.63","585"
"1248","23","32","50.43","947"
"1249","849","26","441.27","3"
"1250","1605","49","283.76","488"
"1251","1410","99","478.95","965"
"1252","1249","58","158.98","724"
"1253","263","45","130.50","447"
"1254","760","82","227.71","570"
"1255","1659","58","410.23","43"
"1256","1880","10","429.44","648"
"1257","857","49","267.32","354"
"1258","247","68","12.00","539"
"1259","123","85","190.69","573"
"1260","1118","52","126.00","393"
"1261","682","52","453.77","859"
"1262","1757","81","151.64","405"
"1263","975","40","399.50","954"
"1264","1635","10","251.65","220"
"1265","1348","52","53.41","500"
"1266","1373","64","16.81","953"
"1267","1256","88","477.72","629"
"1268","1114","88","328.00","771"
"1269","1263","60","184.39","938"
"1270","1703","41","123.73","72"
"1271","806","38","308.03","676"
"1272","1320","62","143.36","705"
"1273","46","94","496.65","728"
"1274","209","77","37.77","548"
"1275","711","88","87.26","953"
"1276","95","29","487.95","304"
"1277","1635","47","380.48","298"
"1278","1756","7","435.86","283"
"1279","1950","93","433.45","810"
"1280","1967","47","7.78","500"
"1281","588","25","447.58","288"
"1282","585","91","382.47","642"
"1283","930","30","370.71","279"
"1284","1168","43","499.46","485"
"1285","738","6","139.75","998"
"1286","1976","8","23.11","119"
"1287","707","90","4.98","25"
"1288","666","92","251.19","320"
"1289","1662","74","451.10","630"
"1290","262","78","218.52","156"
"1291","1853","6","10.34","305"
"1292","1766","91","241.80","158"
"1293","1683","58","390.62","877"
"1294","895","66","405.21","462"
"1295","1120","2","43.80","893"
"1296","155","41","396.50","156"
"1297","924","5","473.72","897"
"1298","1485","21","439.82","193"
"1299","1033","88","116.61","261"
"1300","221","21","435.45","665"
"1301","1112","14","450.04","121"
"1302","435","35","309.89","81"
"1303","345","17","494.61","223"
"1304","174","74","45.94","379"
"1305","742","68","446.00","955"
"1306","1943","54","322.87","392"
"1307","740","27","330.04","991"
"1308","714","49","439.35","322"
"1309","1406","23","357.20","225"
"1310","328","4","135.99","491"
"1311","1556","54","419.13","96"
"1312","806","16","318.43","838"
"1313","1075","22","384.97","383"
"1314","518","39","330.41","737"
"1315","1322","15","215.49","711"
"1316","1129","98","50.82","216"
"1317","355","64","192.60","407"
"1318","521","60","407.70","673"
"1319","1390","67","181.59","369"
"1320","833","72","57.64","850"
"1321","328","46","86.45","684"
"1322","9","18","330.36","62"
"1323","726","100","77.85","192"
"1324","1348","37","497.60","555"
"1325","1924","49","289.18","522"
"1326","9","32","17.74","948"
"1327","351","80","269.23","532"
"1328","1773","17","73.02","324"
"1329","305","13","479.89","216"
"1330","1823","61","36.69","328"
"1331","57","73","154.30","573"
"1332","337","40","464.44","927"
"1333","1172","54","51.67","645"
"1334","547","96","485.08","246"
"1335","1041","14","348.99","321"
"1336","789","51","214.11","600"
"1337","739","100","36.30","443"
"1338","1745","21","323.24","69"
"1339","1198","77","64.02","511"
"1340","1187","97","41.02","510"
"1341","37","16","496.62","340"
"1342","1449","92","421.27","357"
"1343","577","39","314.58","175"
"1344","1192","14","386.15","924"
"1345","411","14","468.92","863"
"1346","118","45","372.83","586"
"1347","1346","88","53.36","72"
"1348","456","51","54.46","20"
"1349","1288","91","120.73","343"
"1350","1176","33","52.20","260"
"1351","774","13","314.87","671"
"1352","606","34","76.51","135"
"1353","662","44","378.24","586"
"1354","465","2","318.61","547"
"1355","201","46","232.03","469"
"1356","925","72","7.00","161"
"1357","387","24","469.52","357"
"1358","1428","69","355.77","600"
"1359","66","41","291.80","378"
"1360","647","65","178.02","245"
"1361","701","91","14.58","652"
"1362","1832","18","252.96","359"
"1363","1267","88","240.76","488"
"1364","166","44","467.71","204"
"1365","1174","33","23.59","951"
"1366","1554","10","294.06","9"
"1367","368","9","411.88","310"
"1368","1296","42","101.29","938"
"1369","1353","34","391.88","648"
"1370","111","6","81.34","720"
"1371","1707","42","7.77","394"
"1372","1146","73","71.26","978"
"1373","37","8","307.44","592"
"1374","1971","1","172.93","825"
"1375","1224","95","103.32","588"
"1376","361","99","344.24","841"
"1377","996","28","136.28","497"
"1378","1764","63","42.43","312"
"1379","34","22","409.63","671"
"1380","1910","8","70.28","439"
"1381","1556","11","336.15","301"
"1382","1761","48","21.01","808"
"1383","663","90","4.40","670"
"1384","42","58","109.76","326"
"1385","1720","61","59.13","310"
"1386","161","55","286.96","220"
"1387","452","40","378.27","690"
"1388","1204","17","171.74","821"
"1389","88","42","468.55","115"
"1390","1716","58","33.31","858"
"1391","949","13","488.13","922"
"1392","357","40","181.59","761"
"1393","811","88","43.48","654"
"1394","445","64","355.57","415"
"1395","875","42","214.85","929"
"1396","1535","43","174.66","477"
"1397","698","9","431.16","565"
"1398","274","68","294.02","492"
"1399","360","35","12.27","578"
"1400","808","56","213.02","202"
"1401","1881","23","484.78","188"
"1402","1307","100","108.97","368"
"1403","1208","91","302.81","301"
"1404","1403","19","9.22","806"
"1405","1949","35","14.21","62"
"1406","342","73","242.22","997"
"1407","1066","88","33.02","28"
"1408","271","13","143.55","725"
"1409","1094","74","18.88","740"
"1410","1394","12","268.14","195"
"1411","1896","21","144.21","792"
"1412","66","21","27.69","622"
"1413","116","70","426.80","934"
"1414","483","7","128.49","317"
"1415","986","41","290.50","224"
"1416","333","38","367.52","990"
"1417","1246","82","483.95","169"
"1418","1210","1","160.24","711"
"1419","535","15","335.02","577"
"1420","1550","52","378.82","382"
"1421","1754","24","72.57","843"
"1422","1661","88","392.65","794"
"1423","685","9","495.37","223"
"1424","1261","55","481.58","832"
"1425","692","75","298.30","31"
"1426","535","86","344.73","859"
"1427","242","63","319.44","352"
"1428","399","94","240.55","287"
"1429","305","50","228.15","308"
"1430","1164","64","230.04","539"
"1431","511","33","244.89","854"
"1432","1360","60","121.09","591"
"1433","711","13","157.76","443"
"1434","1769","42","240.45","136"
"1435","1593","76","476.41","388"
"1436","396","63","324.46","389"
"1437","851","84","334.07","70"
"1438","1185","6","88.28","443"
"1439","466","13","360.96","330"
"1440","692","84","172.20","557"
"1441","1487","39","235.35","292"
"1442","1787","97","45.72","619"
"1443","1720","98","47.77","772"
"1444","399","57","438.80","824"
"1445","1295","67","173.20","861"
"1446","975","95","204.86","937"
"1447","1388","94","308.44","910"
"1448","430","95","159.93","372"
"1449","1088","2","421.24","756"
"1450","1476","91","71.78","816"
"1451","950","64","28.23","264"
"1452","128","38","253.13","716"
"1453","1846","76","80.98","311"
"1454","979","87","313.86","878"
"1455","253","94","315.36","477"
"1456","1714","50","355.75","149"
"1457","1531","78","449.94","388"
"1458","1648","27","230.67","938"
"1459","692","90","490.09","770"
"1460","1101","16","209.51","986"
"1461","480","9","160.87","461"
"1462","1475","97","195.76","672"
"1463","448","83","463.09","635"
"1464","1770","88","202.49","355"
"1465","1132","58","423.55","502"
"1466","647","89","140.61","116"
"1467","1037","87","433.32","501"
"1468","1074","78","460.24","218"
"1469","784","86","300.52","168"
"1470","1221","38","354.99","25"
"1471","1432","52","132.46","706"
"1472","1919","3","60.92","987"
"1473","1148","29","394.62","535"
"1474","1829","5","251.08","321"
"1475","1289","7","85.05","491"
"1476","1514","62","131.36","168"
"1477","1266","92","449.10","914"
"1478","45","37","21.53","906"
"1479","668","69","213.35","915"
"1480","1253","37","95.20","44"
"1481","614","92","210.78","941"
"1482","166","26","155.62","52"
"1483","633","71","430.77","445"
"1484","678","61","404.25","888"
"1485","160","39","133.80","762"
"1486","780","93","200.04","847"
"1487","863","81","331.82","490"
"1488","1678","97","414.65","198"
"1489","146","10","467.50","640"
"1490","1065","77","228.82","721"
"1491","584","62","267.05","221"
"1492","1350","93","493.56","575"
"1493","1444","84","190.80","645"
"1494","1999","27","327.35","631"
"1495","907","11","112.25","537"
"1496","767","23","314.26","888"
"1497","1637","10","54.28","282"
"1498","805","69","171.32","307"
"1499","49","72","348.41","390"
"1500","871","41","389.43","723"
"1501","1724","71","467.12","999"
"1502","1102","16","291.84","294"
"1503","1037","16","469.03","254"
"1504","3","99","279.71","384"
"1505","31","54","145.95","390"
"1506","1975","62","312.21","268"
"1507","828","35","143.76","187"
"1508","1826","16","105.53","757"
"1509","1778","21","240.33","904"
"1510","1567","48","162.11","343"
"1511","1157","46","8.79","395"
"1512","1510","78","205.54","236"
"1513","690","52","119.82","854"
"1514","1275","63","175.65","722"
"1515","146","57","236.85","60"
"1516","1352","97","351.77","792"
"1517","446","49","483.69","267"
"1518","568","11","341.31","21"
"1519","416","79","401.63","463"
"1520","499","37","99.69","644"
"1521","1803","1","238.51","272"
"1522","931","24","302.85","849"
"1523","777","22","160.20","321"
"1524","549","21","54.65","860"
"1525","1906","88","464.06","114"
"1526","1115","46","44.57","267"
"1527","637","19","269.40","770"
"1528","878","90","483.25","528"
"1529","1363","28","426.07","338"
"1530","563","8","125.58","612"
"1531","617","31","179.19","855"
"1532","788","96","286.61","107"
"1533","1766","48","220.30","224"
"1534","1775","18","337.99","475"
"1535","361","62","23.25","666"
"1536","614","16","294.09","538"
"1537","473","96","70.30","322"
"1538","1617","7","430.61","699"
"1539","1857","84","308.45","173"
"1540","1690","34","369.48","204"
"1541","977","27","364.38","535"
"1542","549","75","274.17","359"
"1543","518","68","128.57","714"
"1544","1684","29","196.38","994"
"1545","1719","5","189.45","974"
"1546","591","51","418.14","181"
"1547","588","73","188.86","419"
"1548","1618","10","127.84","998"
"1549","1840","54","461.77","443"
"1550","1829","73","133.52","804"
"1551","1905","27","285.81","347"
"1552","963","51","428.14","14"
"1553","1501","91","98.03","605"
"1554","629","88","403.13","659"
"1555","522","8","39.16","840"
"1556","1872","52","143.12","342"
"1557","399","96","485.03","245"
"1558","1768","17","35.38","333"
"1559","596","86","320.24","465"
"1560","1398","28","225.41","823"
"1561","1312","75","274.08","161"
"1562","921","64","267.55","296"
"1563","1360","31","311.71","41"
"1564","1870","85","450.76","402"
"1565","1570","65","42.67","177"
"1566","1960","88","486.88","17"
"1567","465","52","247.15","923"
"1568","1222","42","445.55","523"
"1569","1476","94","416.45","626"
"1570","786","18","468.66","259"
"1571","231","53","46.85","788"
"1572","270","52","124.02","854"
"1573","1814","65","165.94","666"
"1574","247","27","166.13","713"
"1575","1714","7","146.18","466"
"1576","1686","52","353.85","984"
"1577","1659","50","260.44","823"
"1578","568","53","287.59","993"
"1579","1331","2","373.82","611"
"1580","1154","19","330.91","987"
"1581","416","81","387.09","842"
"1582","569","54","296.83","624"
"1583","1302","45","409.00","994"
"1584","1396","100","428.78","262"
"1585","28","55","396.65","844"
"1586","737","59","64.95","994"
"1587","1557","56","380.08","464"
"1588","917","57","464.56","936"
"1589","160","92","399.91","519"
"1590","1971","33","60.21","798"
"1591","202","26","275.30","678"
"1592","529","5","81.13","771"
"1593","1817","62","415.78","835"
"1594","1974","53","418.87","996"
"1595","1774","19","434.46","384"
"1596","525","44","47.12","354"
"1597","1154","48","267.23","104"
"1598","1985","62","215.97","352"
"1599","1087","64","22.70","193"
"1600","1992","64","310.78","863"
"1601","385","50","429.87","330"
"1602","1933","57","334.13","98"
"1603","378","42","13.51","861"
"1604","1100","81","437.05","677"
"1605","67","6","478.98","709"
"1606","1776","66","100.01","517"
"1607","152","48","57.14","289"
"1608","271","39","478.17","234"
"1609","922","34","209.50","328"
"1610","6","84","7.26","925"
"1611","476","59","307.71","753"
"1612","1299","99","86.31","215"
"1613","376","83","120.45","57"
"1614","1544","69","308.17","837"
"1615","747","90","133.58","444"
"1616","1762","96","290.50","168"
"1617","813","92","202.12","654"
"1618","1074","78","379.75","685"
"1619","1344","70","484.76","888"
"1620","531","50","204.15","33"
"1621","813","80","63.75","790"
"1622","1279","31","427.63","16"
"1623","665","7","47.61","961"
"1624","952","36","370.07","96"
"1625","1680","9","25.22","261"
"1626","922","6","350.65","24"
"1627","414","17","327.04","697"
"1628","1744","96","451.83","732"
"1629","188","65","116.87","108"
"1630","75","4","157.62","248"
"1631","1118","6","266.56","513"
"1632","1742","35","395.53","204"
"1633","413","99","174.38","401"
"1634","676","17","35.52","245"
"1635","1691","40","401.53","749"
"1636","1307","30","399.72","67"
"1637","44","13","42.07","716"
"1638","1543","2","342.13","235"
"1639","598","21","245.47","199"
"1640","1173","37","289.99","966"
"1641","1718","57","387.78","481"
"1642","1357","40","232.74","464"
"1643","836","71","69.81","838"
"1644","1490","25","399.23","248"
"1645","343","37","227.57","208"
"1646","1765","99","342.94","548"
"1647","1050","11","488.08","889"
"1648","198","25","393.58","599"
"1649","238","26","476.72","357"
"1650","589","2","348.49","389"
"1651","326","40","174.21","840"
"1652","1957","45","29.38","389"
"1653","1154","79","111.87","371"
"1654","1188","60","281.82","255"
"1655","1945","54","104.01","719"
"1656","1471","16","260.36","823"
"1657","17","13","331.50","170"
"1658","1429","18","404.61","755"
"1659","606","45","57.08","500"
"1660","1251","56","427.99","154"
"1661","1059","36","139.36","18"
"1662","1159","88","464.21","529"
"1663","629","59","460.22","246"
"1664","1687","48","93.08","171"
"1665","1387","28","402.74","512"
"1666","9","62","195.35","558"
"1667","1457","75","168.22","569"
"1668","1873","4","307.26","563"
"1669","1709","62","315.90","15"
"1670","250","98","418.86","353"
"1671","1219","46","90.30","756"
"1672","476","81","111.88","223"
"1673","602","78","28.37","924"
"1674","1808","19","411.12","362"
"1675","1066","87","18.22","419"
"1676","1715","53","92.10","782"
"1677","779","39","427.63","208"
"1678","1190","46","48.29","603"
"1679","1311","51","168.14","818"
"1680","661","19","223.54","243"
"1681","653","9","235.27","11"
"1682","1523","97","300.41","372"
"1683","1478","68","484.61","767"
"1684","572","93","291.19","760"
"1685","336","71","47.25","274"
"1686","328","69","163.87","623"
"1687","1930","89","121.24","837"
"1688","601","82","455.72","613"
"1689","1672","80","427.28","461"
"1690","274","47","17.39","465"
"1691","957","27","338.27","486"
"1692","804","41","239.13","763"
"1693","427","15","58.44","538"
"1694","562","8","223.96","118"
"1695","661","60","494.52","856"
"1696","1832","21","244.37","88"
"1697","1509","8","213.17","537"
"1698","1636","96","9.36","715"
"1699","1630","4","11.22","335"
"1700","1734","85","427.94","415"
"1701","566","60","94.11","162"
"1702","1717","90","456.40","670"
"1703","201","4","361.10","242"
"1704","1056","90","168.88","494"
"1705","1074","16","355.72","840"
"1706","537","27","186.73","294"
"1707","1255","41","358.43","711"
"1708","661","9","408.27","999"
"1709","1171","48","324.83","200"
"1710","1345","39","430.20","218"
"1711","1310","29","189.51","200"
"1712","1622","54","490.43","33"
"1713","21","98","157.29","905"
"1714","411","38","264.06","791"
"1715","1279","30","137.41","153"
"1716","1160","81","452.11","42"
"1717","466","96","348.60","27"
"1718","1656","3","98.08","538"
"1719","1931","68","194.26","585"
"1720","524","29","112.44","543"
"1721","1702","93","354.69","828"
"1722","1914","83","386.17","973"
"1723","1204","85","336.10","482"
"1724","1443","88","402.50","122"
"1725","1","87","374.24","145"
"1726","1997","81","110.59","776"
"1727","1387","58","104.88","165"
"1728","1201","39","90.29","474"
"1729","423","65","61.51","546"
"1730","951","74","287.96","934"
"1731","1650","42","244.32","705"
"1732","215","69","195.20","211"
"1733","1182","51","72.74","198"
"1734","737","58","227.69","554"
"1735","513","93","408.96","478"
"1736","1565","19","75.60","52"
"1737","1592","90","89.57","699"
"1738","317","96","298.83","423"
"1739","155","95","58.90","745"
"1740","1139","77","210.95","11"
"1741","431","76","184.27","366"
"1742","1875","19","86.60","325"
"1743","1514","80","69.11","786"
"1744","1289","38","437.67","231"
"1745","468","59","459.83","899"
"1746","124","23","428.65","191"
"1747","908","62","290.54","652"
"1748","684","38","389.89","401"
"1749","1154","23","457.43","699"
"1750","895","69","1.32","810"
"1751","951","13","458.54","751"
"1752","1318","32","369.31","337"
"1753","1583","33","418.10","636"
"1754","1170","42","482.94","209"
"1755","299","98","143.52","53"
"1756","1432","76","13.08","55"
"1757","790","7","173.11","724"
"1758","1451","94","244.01","770"
"1759","1188","28","109.00","652"
"1760","1005","90","80.87","132"
"1761","1523","28","93.49","945"
"1762","61","35","216.08","439"
"1763","912","71","451.76","421"
"1764","1252","52","225.95","38"
"1765","1780","78","280.23","187"
"1766","837","88","458.44","723"
"1767","1310","2","74.41","305"
"1768","604","17","251.93","763"
"1769","51","14","282.67","729"
"1770","266","67","310.87","867"
"1771","367","10","218.77","80"
"1772","1436","34","165.34","296"
"1773","1832","16","313.54","303"
"1774","1626","53","141.26","986"
"1775","1210","81","495.78","67"
"1776","1591","62","420.47","782"
"1777","9","52","368.87","798"
"1778","1905","1","177.67","779"
"1779","201","49","188.70","573"
"1780","1619","12","35.11","494"
"1781","241","68","141.04","716"
"1782","1519","26","323.87","729"
"1783","1164","14","158.02","483"
"1784","1981","71","169.31","219"
"1785","607","79","245.86","472"
"1786","1319","20","303.72","615"
"1787","1034","53","137.44","985"
"1788","1023","95","357.48","379"
"1789","1721","25","495.99","426"
"1790","654","29","344.23","740"
"1791","1910","14","168.59","342"
"1792","301","73","195.11","741"
"1793","192","43","106.41","724"
"1794","635","80","97.86","248"
"1795","207","82","256.99","256"
"1796","82","19","242.84","415"
"1797","1866","92","437.39","458"
"1798","1069","57","122.51","605"
"1799","512","72","326.36","102"
"1800","1802","15","51.63","781"
"1801","1398","78","196.45","806"
"1802","449","31","150.39","578"
"1803","1014","46","447.71","771"
"1804","905","58","272.04","585"
"1805","1531","19","292.30","264"
"1806","1837","78","489.53","363"
"1807","110","90","383.15","936"
"1808","1097","80","345.86","645"
"1809","1642","47","412.09","679"
"1810","434","42","94.45","440"
"1811","1389","15","484.49","815"
"1812","1707","68","477.67","161"
"1813","1419","11","53.28","362"
"1814","821","60","238.14","713"
"1815","1696","1","475.18","832"
"1816","1302","82","152.64","71"
"1817","514","24","222.68","528"
"1818","127","5","65.33","35"
"1819","28","48","465.19","174"
"1820","246","28","32.39","458"
"1821","1564","25","437.54","500"
"1822","1850","22","272.64","19"
"1823","90","10","257.55","169"
"1824","1581","42","178.67","424"
"1825","1827","5","379.63","854"
"1826","2000","61","444.21","206"
"1827","1336","69","219.13","440"
"1828","905","48","348.50","782"
"1829","289","13","167.29","231"
"1830","961","84","438.02","342"
"1831","131","53","209.42","985"
"1832","1165","62","482.69","603"
"1833","888","65","77.46","826"
"1834","1754","10","367.24","218"
"1835","1833","31","398.68","425"
"1836","387","35","90.47","117"
"1837","706","57","400.83","35"
"1838","1115","3","66.45","903"
"1839","1397","29","169.97","904"
"1840","1107","32","448.60","970"
"1841","309","72","311.20","363"
"1842","398","98","208.11","184"
"1843","1064","67","500.03","529"
"1844","874","29","36.71","314"
"1845","86","30","124.99","994"
"1846","366","69","259.69","802"
"1847","1088","71","59.25","739"
"1848","1354","79","392.25","909"
"1849","1414","27","211.17","676"
"1850","608","52","330.24","136"
"1851","1409","81","474.32","967"
"1852","1157","27","483.32","921"
"1853","570","99","457.50","955"
"1854","243","73","259.68","125"
"1855","938","93","445.49","918"
"1856","120","93","213.18","678"
"1857","1733","5","493.27","572"
"1858","1816","73","448.12","901"
"1859","565","57","195.53","766"
"1860","1461","59","50.60","294"
"1861","1688","13","95.75","883"
"1862","835","47","426.65","815"
"1863","865","18","196.33","820"
"1864","1941","32","432.31","201"
"1865","1334","50","296.60","440"
"1866","683","13","124.15","39"
"1867","1560","5","352.45","555"
"1868","1362","72","186.08","677"
"1869","1366","82","233.08","580"
