"2415","487","84","1"
"2416","4811","34","0"
"2417","3181","94","1"
"2418","9446","40","1"
"2419","6147","54","1"
"2420","5725","27","1"
"2421","1542","63","1"
"2422","2562","37","1"
"2423","9296","64","0"
"2424","9806","80","1"
"2425","487","95","0"
"2426","7129","69","1"
"2427","8274","69","0"
"2428","5001","88","1"
"2429","2572","29","1"
"2430","1346","21","1"
"2431","2301","25","1"
"2432","7255","8","0"
"2433","2373","36","1"
"2434","2775","77","1"
"2435","670","33","1"
"2436","9962","35","1"
"2437","8802","24","1"
"2438","3751","18","1"
"2439","2319","89","1"
"2440","5930","8","1"
"2441","2541","47","0"
"2442","9968","26","1"
"2443","7877","51","0"
"2444","5736","67","1"
"2445","5577","54","0"
"2446","7653","57","1"
"2447","5520","62","0"
"2448","9441","60","1"
"2449","2627","11","0"
"2450","6275","36","1"
"2451","5225","37","0"
"2452","6008","86","0"
"2453","748","4","0"
"2454","6212","4","0"
"2455","4683","78","0"
"2456","9457","67","0"
"2457","59","27","0"
"2458","8207","5","0"
"2459","5393","20","0"
"2460","8211","33","1"
"2461","9634","46","0"
"2462","6632","57","0"
"2463","6029","20","1"
"2464","4944","74","0"
"2465","2604","17","1"
"2466","7781","8","1"
"2467","4027","94","0"
"2468","3930","79","0"
"2469","5147","94","0"
"2470","7540","45","0"
"2471","2279","16","1"
"2472","8971","91","1"
"2473","9551","73","1"
"2474","621","46","0"
"2475","9582","82","0"
"2476","8050","38","1"
"2477","9939","44","1"
"2478","2679","3","0"
"2479","246","80","1"
"2480","5468","15","1"
"2481","8013","94","0"
"2482","7622","10","0"
"2483","8574","28","1"
"2484","9409","59","1"
"2485","9405","33","1"
"2486","4920","38","1"
"2487","2576","94","0"
"2488","8590","56","0"
"2489","7427","84","0"
"2490","3096","11","1"
"2491","8225","63","1"
"2492","8343","6","1"
"2493","5151","69","1"
"2494","827","94","1"
"2495","8437","32","1"
"2496","6314","7","1"
"2497","5376","47","0"
"2498","679","29","1"
"2499","7069","38","0"
"2500","510","13","1"
"2501","7681","67","1"
"2502","7491","96","1"
"2503","5186","30","0"
"2504","7041","99","0"
"2505","7492","14","0"
"2506","2040","97","0"
"2507","768","73","1"
"2508","2363","50","0"
"2509","1684","30","1"
"2510","3024","73","0"
"2511","7943","41","0"
"2512","5184","92","0"
"2513","1435","36","1"
"2514","7122","29","1"
"2515","7843","88","1"
"2516","8772","51","0"
"2517","5215","94","0"
"2518","8033","57","1"
"2519","8395","62","0"
"2520","4963","12","1"
"2521","8046","9","1"
"2522","8233","86","0"
"2523","6743","83","1"
"2524","8406","54","1"
"2525","2044","95","1"
"2526","6571","58","1"
"2527","3068","79","1"
"2528","6842","37","0"
"2529","2125","55","0"
"2530","4910","20","1"
"2531","2563","15","1"
"2532","6666","56","1"
"2533","6947","40","0"
"2534","6402","70","1"
"2535","6114","35","0"
"2536","8821","6","1"
"2537","4725","19","1"
"2538","9335","12","1"
"2539","7976","75","1"
"2540","1313","84","0"
"2541","1069","46","1"
"2542","276","12","0"
"2543","8581","56","0"
"2544","5352","76","1"
"2545","8692","59","0"
"2546","319","11","0"
"2547","114","85","1"
"2548","3254","5","1"
"2549","8690","69","0"
"2550","4820","8","0"
"2551","4866","96","0"
"2552","4230","51","0"
"2553","5290","23","1"
"2554","8786","49","1"
"2555","4195","23","1"
"2556","1222","70","0"
"2557","2216","22","1"
"2558","6457","20","1"
"2559","6445","7","0"
"2560","6282","4","0"
"2561","3021","59","0"
"2562","7465","17","0"
"2563","8966","23","1"
"2564","5411","39","1"
"2565","1706","92","1"
"2566","7087","92","0"
"2567","7598","9","0"
"2568","6319","74","1"
"2569","9232","93","1"
"2570","9353","68","1"
"2571","6832","65","1"
"2572","4269","60","0"
"2573","1411","70","0"
"2574","354","96","1"
"2575","7912","32","0"
"2576","9280","49","0"
"2577","7094","39","0"
"2578","205","89","0"
"2579","2112","49","0"
"2580","8493","24","1"
"2581","2010","55","1"
"2582","9910","6","1"
"2583","9949","3","1"
"2584","5932","16","1"
"2585","5451","37","1"
"2586","7256","47","0"
"2587","935","25","1"
"2588","6365","94","0"
"2589","8840","23","0"
"2590","9931","45","0"
"2591","345","12","1"
"2592","9131","77","1"
"2593","679","56","1"
"2594","6999","96","1"
"2595","9675","79","1"
"2596","7089","98","1"
"2597","3459","7","0"
"2598","3659","66","1"
"2599","1193","68","0"
"2600","3014","11","1"
"2601","2086","32","1"
"2602","1223","25","1"
"2603","1858","21","1"
"2604","4567","31","0"
"2605","5254","76","0"
"2606","180","97","1"
"2607","9649","33","0"
"2608","9603","63","1"
"2609","5264","53","1"
"2610","7862","31","1"
"2611","8658","58","0"
"2612","4085","17","1"
"2613","455","94","1"
"2614","7852","43","1"
"2615","9646","92","1"
"2616","4372","81","1"
"2617","7118","5","0"
"2618","3287","73","0"
"2619","1755","76","0"
"2620","2029","94","1"
"2621","2855","73","1"
"2622","8968","43","0"
"2623","1643","56","0"
"2624","6605","72","1"
"2625","610","97","1"
"2626","5567","29","0"
"2627","1239","81","1"
"2628","4196","20","0"
"2629","1421","12","1"
"2630","3754","15","1"
"2631","5586","67","1"
"2632","98","69","1"
"2633","3662","74","1"
"2634","4217","76","0"
"2635","3170","26","0"
"2636","7748","20","0"
"2637","51","56","1"
"2638","1840","66","1"
"2639","4900","16","1"
"2640","6532","22","0"
"2641","1376","75","1"
"2642","7065","82","1"
"2643","7163","62","1"
"2644","5911","24","0"
"2645","7907","85","0"
"2646","4942","24","0"
"2647","2764","4","0"
"2648","7491","32","1"
"2649","4061","50","1"
"2650","239","26","0"
"2651","9648","44","0"
"2652","3766","86","1"
"2653","5790","54","1"
"2654","8888","91","1"
"2655","6554","56","1"
"2656","7180","38","0"
"2657","9759","22","1"
"2658","1198","56","1"
"2659","8021","58","0"
"2660","5335","20","1"
"2661","1247","31","0"
"2662","5979","20","1"
"2663","2455","51","1"
"2664","7539","82","0"
"2665","2453","79","0"
"2666","5327","39","0"
"2667","544","75","0"
"2668","3532","80","0"
"2669","7780","47","0"
"2670","2412","99","0"
"2671","4871","54","1"
"2672","7147","17","0"
"2673","9987","19","0"
"2674","1611","12","1"
"2675","4344","57","1"
"2676","303","53","1"
"2677","1130","2","0"
"2678","9488","83","0"
"2679","2128","17","0"
"2680","5677","85","1"
"2681","9243","19","0"
"2682","3630","39","1"
"2683","7748","39","1"
"2684","8287","41","0"
"2685","6649","39","1"
"2686","2313","41","0"
"2687","1896","99","0"
"2688","7592","57","1"
"2689","9637","37","1"
"2690","684","77","1"
"2691","3838","41","1"
"2692","6081","53","0"
"2693","2899","12","0"
"2694","2945","92","0"
"2695","9483","12","0"
"2696","1493","40","1"
"2697","751","66","0"
"2698","6205","97","1"
"2699","7522","68","1"
"2700","1597","17","1"
"2701","862","34","0"
"2702","1687","67","1"
"2703","421","42","1"
"2704","5777","100","0"
"2705","7874","90","1"
"2706","6600","52","0"
"2707","7767","100","0"
"2708","8856","2","0"
"2709","5562","32","0"
"2710","1467","89","1"
"2711","808","96","1"
"2712","1256","48","0"
"2713","4128","41","1"
"2714","2130","78","1"
"2715","2918","87","0"
"2716","7376","55","1"
"2717","1559","93","0"
"2718","5652","91","0"
"2719","9789","91","1"
"2720","5786","35","1"
"2721","297","59","1"
"2722","6794","15","0"
"2723","3569","40","0"
"2724","4443","16","0"
"2725","8207","8","1"
"2726","5292","13","0"
"2727","8213","5","1"
"2728","5127","85","0"
"2729","3383","39","0"
"2730","9190","92","1"
"2731","5916","23","1"
"2732","236","24","0"
"2733","5057","79","1"
"2734","4643","89","1"
"2735","7063","30","0"
"2736","6477","79","1"
"2737","3572","94","0"
"2738","8298","46","0"
"2739","6125","24","0"
"2740","3542","84","0"
"2741","3972","59","0"
"2742","4948","46","0"
"2743","2392","29","1"
"2744","1490","55","0"
"2745","9668","47","1"
"2746","3741","14","0"
"2747","6887","9","1"
"2748","8860","8","1"
"2749","4141","21","1"
"2750","2490","26","0"
"2751","9250","36","0"
"2752","4353","63","0"
"2753","2324","56","1"
"2754","1771","97","0"
"2755","1648","14","1"
"2756","3114","14","0"
"2757","5346","87","1"
"2758","3176","41","0"
"2759","1779","37","1"
"2760","5425","46","0"
"2761","5588","69","1"
"2762","3088","7","1"
"2763","6912","47","0"
"2764","9010","72","1"
"2765","1686","58","1"
"2766","5287","79","0"
"2767","9265","15","0"
"2768","889","24","0"
"2769","2424","74","1"
"2770","8822","62","0"
"2771","6294","41","0"
"2772","7766","41","1"
"2773","4236","8","0"
"2774","7604","31","0"
"2775","5741","47","1"
"2776","5376","29","0"
"2777","2227","59","1"
"2778","2818","60","1"
"2779","6383","51","0"
"2780","8702","15","1"
"2781","8601","98","1"
"2782","2064","61","0"
"2783","2755","79","1"
"2784","6889","32","0"
"2785","2769","33","0"
"2786","4993","81","1"
"2787","47","60","0"
"2788","2285","85","0"
"2789","3903","96","1"
"2790","2073","96","1"
"2791","2949","1","1"
"2792","1256","85","1"
"2793","441","64","1"
"2794","41","19","1"
"2795","6523","67","1"
"2796","6520","17","0"
"2797","4773","30","0"
"2798","7481","15","1"
"2799","6104","28","1"
"2800","7630","2","0"
"2801","9724","32","0"
"2802","8231","13","0"
"2803","7241","69","1"
"2804","5891","100","0"
"2805","5380","42","1"
"2806","9066","39","0"
"2807","629","99","0"
"2808","6004","84","0"
"2809","1537","59","1"
"2810","575","49","0"
"2811","9173","42","0"
"2812","6427","22","1"
"2813","842","7","1"
"2814","735","24","0"
"2815","8485","62","1"
"2816","6233","71","1"
"2817","7949","84","1"
"2818","3686","94","1"
"2819","9701","86","0"
"2820","1609","41","1"
"2821","6136","66","0"
"2822","9789","47","1"
"2823","1055","12","1"
"2824","7364","31","0"
"2825","4171","2","0"
"2826","5587","77","0"
"2827","1475","79","1"
"2828","5409","3","1"
"2829","2811","14","0"
"2830","6763","96","1"
"2831","4635","69","1"
"2832","9947","20","1"
"2833","6346","40","1"
"2834","3049","21","0"
"2835","8387","88","1"
"2836","1749","23","1"
"2837","2965","56","0"
"2838","7221","71","1"
"2839","578","92","0"
"2840","2916","51","1"
"2841","6366","45","0"
"2842","4288","89","0"
"2843","4724","86","0"
"2844","5783","20","1"
"2845","3841","36","0"
"2846","9523","99","1"
"2847","7373","10","1"
"2848","8882","42","0"
"2849","2262","54","0"
"2850","809","58","1"
"2851","8672","31","1"
"2852","5370","71","0"
"2853","5927","1","0"
"2854","4815","12","1"
"2855","4131","33","1"
"2856","1914","16","1"
"2857","6027","24","1"
"2858","2744","16","1"
"2859","2886","80","0"
"2860","4954","88","1"
"2861","3973","71","1"
"2862","5035","69","0"
"2863","9643","70","0"
"2864","9960","61","0"
"2865","3699","22","0"
"2866","8341","64","1"
"2867","9153","20","1"
"2868","4587","89","0"
"2869","7027","64","0"
"2870","9590","28","1"
"2871","334","55","0"
"2872","4665","99","1"
"2873","6713","14","1"
"2874","2703","99","0"
"2875","9987","48","0"
"2876","7182","20","1"
"2877","4480","97","1"
"2878","2012","98","1"
"2879","3603","53","0"
"2880","673","19","0"
"2881","85","30","1"
"2882","253","69","1"
"2883","9844","4","1"
"2884","9629","61","0"
"2885","7325","26","0"
"2886","7131","6","1"
"2887","5740","17","1"
"2888","3079","98","0"
"2889","4030","50","1"
"2890","5910","3","0"
"2891","7829","15","0"
"2892","1373","39","0"
"2893","7226","71","0"
"2894","5307","10","1"
"2895","4702","18","1"
"2896","5332","21","0"
"2897","7399","35","0"
"2898","6889","94","0"
"2899","4534","72","0"
"2900","9664","48","0"
"2901","618","7","0"
"2902","9002","9","1"
"2903","161","76","1"
"2904","7589","31","0"
"2905","522","76","0"
"2906","4261","30","1"
"2907","244","1","1"
"2908","2650","35","1"
"2909","5264","98","0"
"2910","8211","60","0"
"2911","683","45","1"
"2912","5213","75","1"
"2913","1808","90","1"
"2914","7265","36","1"
"2915","1975","59","1"
"2916","9599","52","1"
"2917","4275","16","0"
"2918","3269","34","0"
"2919","9083","76","0"
"2920","7798","67","1"
"2921","8576","49","0"
"2922","5116","1","0"
"2923","7648","1","0"
"2924","9","20","0"
"2925","4444","49","1"
"2926","2786","26","1"
"2927","2438","42","0"
"2928","5940","66","1"
"2929","2402","79","1"
"2930","3524","22","0"
"2931","2438","70","0"
"2932","919","9","1"
"2933","7080","6","1"
"2934","4060","76","0"
"2935","6980","63","0"
"2936","912","35","0"
"2937","8785","6","1"
"2938","4033","43","0"
"2939","1843","12","1"
"2940","2726","53","1"
"2941","1602","3","0"
"2942","8844","86","0"
"2943","4274","64","0"
"2944","4056","18","1"
"2945","7852","94","1"
"2946","2777","16","0"
"2947","9535","63","0"
"2948","2462","71","0"
"2949","8552","30","1"
"2950","7844","24","1"
"2951","81","80","1"
"2952","9226","5","0"
"2953","4306","13","0"
"2954","233","83","1"
"2955","39","49","0"
"2956","1356","66","1"
"2957","5387","35","0"
"2958","5028","28","0"
"2959","2803","66","0"
"2960","1664","76","1"
"2961","6581","92","0"
"2962","6528","39","0"
"2963","5975","70","1"
"2964","7065","43","1"
"2965","8221","18","1"
"2966","9958","15","0"
"2967","8580","52","1"
"2968","7645","64","1"
"2969","2643","43","1"
"2970","6992","35","0"
"2971","2078","76","0"
"2972","9095","70","0"
"2973","973","3","0"
"2974","8339","23","0"
"2975","166","36","0"
"2976","5166","26","1"
"2977","6307","47","1"
"2978","6618","68","0"
"2979","749","74","0"
"2980","4774","46","0"
"2981","7461","7","1"
"2982","4701","85","0"
"2983","3894","13","1"
"2984","1768","78","1"
"2985","4568","9","1"
"2986","387","73","1"
"2987","5772","83","0"
"2988","7978","23","1"
"2989","4201","28","0"
"2990","6627","47","1"
"2991","7347","1","1"
"2992","2727","14","1"
"2993","6869","93","1"
"2994","286","50","0"
"2995","9883","61","1"
"2996","7089","43","1"
"2997","415","75","1"
"2998","5251","47","0"
"2999","8646","2","0"
"3000","5073","7","0"
"3001","8089","59","1"
"3002","2827","95","1"
"3003","1736","32","0"
"3004","8081","64","1"
"3005","8480","84","1"
"3006","9645","77","1"
"3007","8076","76","0"
"3008","9536","64","1"
"3009","9378","65","1"
"3010","4205","76","1"
"3011","5036","1","1"
"3012","5698","3","1"
"3013","6834","68","1"
"3014","565","96","1"
"3015","7544","82","0"
"3016","380","60","0"
"3017","8503","66","0"
"3018","1364","100","0"
"3019","6699","26","0"
"3020","7918","28","1"
"3021","3735","8","0"
"3022","1018","88","0"
"3023","6715","89","0"
"3024","5281","1","1"
"3025","9126","2","0"
"3026","183","56","1"
"3027","1375","7","1"
"3028","4179","18","1"
"3029","3806","82","0"
"3030","8088","83","0"
"3031","8","69","1"
"3032","8229","17","1"
"3033","252","83","1"
"3034","7281","11","0"
"3035","7949","72","1"
"3036","2900","51","0"
"3037","7959","38","1"
"3038","3113","70","1"
"3039","5764","69","1"
"3040","8529","15","0"
"3041","7657","89","0"
"3042","2462","58","1"
"3043","3600","48","0"
"3044","1159","5","0"
"3045","2419","21","0"
"3046","3513","38","0"
"3047","2581","2","0"
"3048","3575","63","1"
"3049","8276","94","0"
"3050","4218","11","0"
"3051","2838","96","0"
"3052","3976","48","0"
"3053","5954","89","1"
"3054","8854","92","0"
"3055","4286","11","0"
"3056","3619","39","1"
"3057","3547","45","1"
"3058","7583","43","0"
"3059","2361","30","1"
"3060","6337","66","1"
"3061","8268","15","0"
"3062","6203","49","0"
"3063","9883","87","1"
"3064","8502","87","0"
"3065","6174","89","1"
"3066","6879","17","1"
"3067","9639","58","1"
"3068","2581","72","0"
"3069","9390","87","1"
"3070","8970","11","1"
"3071","2331","36","1"
"3072","8927","11","0"
"3073","3634","7","0"
"3074","7316","71","1"
"3075","8233","87","1"
"3076","1025","59","0"
"3077","5464","33","0"
"3078","7754","67","1"
"3079","6541","86","0"
"3080","2209","49","0"
"3081","7723","25","1"
"3082","8467","41","1"
"3083","8643","19","1"
"3084","9073","43","1"
"3085","6116","94","0"
"3086","7004","89","0"
"3087","5425","36","1"
"3088","8718","97","0"
"3089","4830","29","1"
"3090","2214","88","1"
"3091","1979","48","0"
"3092","3589","69","0"
"3093","4647","93","1"
"3094","3304","4","1"
"3095","5003","23","1"
"3096","9458","60","1"
"3097","3828","23","1"
"3098","7766","83","0"
"3099","1164","100","0"
"3100","4707","25","0"
"3101","8183","88","0"
"3102","9980","53","0"
"3103","7280","6","1"
"3104","1086","58","1"
"3105","3496","22","0"
"3106","587","76","1"
"3107","5597","80","0"
"3108","5615","100","1"
"3109","5304","19","0"
"3110","3797","59","0"
"3111","2807","79","1"
"3112","6568","24","0"
"3113","712","69","1"
"3114","3941","59","1"
"3115","5669","58","0"
"3116","6602","93","0"
"3117","6639","10","0"
"3118","6084","5","0"
"3119","760","37","1"
"3120","6960","25","0"
"3121","928","37","0"
"3122","3308","91","0"
"3123","5467","98","0"
"3124","9817","92","1"
"3125","9957","71","1"
"3126","8811","100","0"
"3127","1029","37","0"
"3128","4664","50","0"
"3129","8625","74","1"
"3130","6152","68","1"
"3131","870","83","1"
"3132","8649","65","0"
"3133","7886","23","0"
"3134","4828","55","0"
"3135","5689","75","0"
"3136","5019","12","1"
"3137","2549","74","0"
"3138","4700","34","1"
"3139","2062","90","1"
"3140","2471","27","1"
"3141","2090","23","1"
"3142","5831","54","1"
"3143","7479","58","1"
"3144","6056","30","1"
"3145","4832","71","1"
"3146","578","81","1"
"3147","6016","7","0"
"3148","2085","12","1"
"3149","2949","21","1"
"3150","6491","14","1"
"3151","9234","52","0"
"3152","1476","94","0"
"3153","9883","15","1"
"3154","7691","89","0"
"3155","6684","10","1"
"3156","8248","13","0"
"3157","9385","51","0"
"3158","5928","50","0"
"3159","6659","81","0"
"3160","4721","51","0"
"3161","3824","79","1"
"3162","4440","6","0"
"3163","7779","48","0"
"3164","6220","65","1"
"3165","5859","77","0"
"3166","1415","7","1"
"3167","899","85","0"
"3168","9438","17","0"
"3169","6202","98","1"
"3170","6719","36","0"
"3171","3379","35","1"
"3172","9925","14","0"
"3173","3372","41","1"
"3174","4624","45","0"
"3175","1454","95","1"
"3176","5341","76","0"
"3177","3644","73","1"
"3178","7454","90","1"
"3179","3739","36","0"
"3180","8276","62","1"
"3181","8421","2","1"
"3182","9856","59","1"
"3183","6235","82","1"
"3184","8990","79","1"
"3185","7040","65","1"
"3186","7641","86","0"
"3187","6753","13","1"
"3188","1943","39","0"
"3189","4506","68","0"
"3190","6427","87","1"
"3191","142","3","0"
"3192","736","38","0"
"3193","9401","1","1"
"3194","4998","38","1"
"3195","5035","28","1"
"3196","7164","41","0"
"3197","6778","35","0"
"3198","4668","35","0"
"3199","9624","54","0"
"3200","607","68","1"
"3201","5284","5","1"
"3202","1357","16","0"
"3203","6266","56","1"
"3204","4215","63","0"
"3205","618","100","1"
"3206","2398","74","1"
"3207","1775","89","0"
"3208","4114","9","0"
"3209","1364","80","1"
"3210","8382","1","0"
"3211","5245","69","1"
"3212","9950","79","0"
"3213","8130","81","1"
"3214","1281","69","0"
"3215","4583","58","0"
"3216","6804","96","1"
"3217","4015","25","0"
"3218","6354","16","0"
"3219","5144","98","0"
"3220","1333","90","0"
"3221","3138","20","1"
"3222","2164","93","1"
"3223","6830","64","0"
"3224","3652","19","1"
"3225","2756","15","1"
"3226","5439","47","1"
"3227","905","6","1"
"3228","9162","93","1"
"3229","9280","72","0"
"3230","3047","92","0"
"3231","2985","50","1"
"3232","9162","70","0"
"3233","8796","58","1"
"3234","3716","52","0"
"3235","3959","43","1"
"3236","8968","62","0"
"3237","8950","7","0"
"3238","4098","71","1"
"3239","7702","30","0"
"3240","9481","42","0"
"3241","8402","35","0"
"3242","4275","8","1"
"3243","2601","65","1"
"3244","1177","49","0"
"3245","3776","87","1"
"3246","9298","87","1"
"3247","2130","60","1"
"3248","3119","86","0"
"3249","1601","99","0"
"3250","4097","2","1"
"3251","3336","52","1"
"3252","2446","21","0"
"3253","9513","72","0"
"3254","2375","38","1"
"3255","9473","44","0"
"3256","3738","44","0"
"3257","8962","73","1"
"3258","4662","29","0"
"3259","5821","2","0"
"3260","4258","57","1"
"3261","3407","6","0"
"3262","6979","37","1"
"3263","9438","93","1"
"3264","4427","60","1"
"3265","4781","86","0"
"3266","8132","55","0"
"3267","4505","88","1"
"3268","9572","42","0"
"3269","1470","50","1"
"3270","1910","20","0"
"3271","8959","4","1"
"3272","2177","50","1"
"3273","9439","96","0"
"3274","4144","58","0"
"3275","6332","79","0"
"3276","8919","38","1"
"3277","7736","83","0"
"3278","9959","95","1"
"3279","2197","68","0"
"3280","2867","51","0"
"3281","728","27","0"
"3282","6386","99","1"
"3283","5625","92","0"
"3284","8391","4","0"
"3285","6168","75","0"
"3286","11","26","0"
"3287","9926","77","1"
"3288","4119","63","0"
"3289","6508","19","1"
"3290","2027","3","0"
"3291","7114","57","0"
"3292","153","8","1"
"3293","977","21","0"
"3294","102","14","0"
"3295","3959","76","1"
"3296","9868","8","0"
"3297","3462","90","0"
"3298","1665","36","0"
"3299","7565","5","1"
"3300","6406","74","1"
"3301","8144","65","1"
"3302","5478","74","1"
"3303","6075","58","1"
"3304","9331","11","1"
"3305","6875","31","0"
"3306","4798","90","0"
"3307","4877","61","0"
"3308","7607","74","0"
"3309","7708","67","0"
"3310","5967","71","1"
"3311","129","58","0"
"3312","7117","8","0"
"3313","170","32","0"
"3314","4512","61","1"
"3315","4469","17","1"
"3316","6709","4","1"
"3317","7901","98","1"
"3318","4110","13","1"
"3319","4639","11","0"
"3320","8188","54","0"
"3321","7018","76","0"
"3322","8999","14","0"
"3323","9691","73","1"
"3324","9754","95","1"
"3325","5438","47","1"
"3326","7660","90","1"
"3327","2572","20","1"
"3328","9305","82","0"
"3329","6627","31","1"
"3330","11","58","0"
"3331","7633","4","0"
"3332","1894","21","0"
"3333","4409","38","0"
"3334","7448","89","0"
"3335","5688","18","0"
"3336","2300","92","1"
"3337","9956","80","1"
"3338","7303","35","1"
"3339","9201","13","0"
"3340","1919","10","0"
"3341","5744","40","1"
"3342","397","98","1"
"3343","6923","71","1"
"3344","3863","85","0"
"3345","9690","31","0"
"3346","1144","15","1"
"3347","5180","31","1"
"3348","4021","69","1"
"3349","4801","29","1"
"3350","8902","16","1"
"3351","7449","35","0"
"3352","5719","19","1"
"3353","1954","99","1"
"3354","529","42","0"
"3355","8401","68","0"
"3356","4041","64","1"
"3357","1235","46","0"
"3358","3707","8","1"
"3359","2936","58","1"
"3360","5685","61","0"
"3361","2290","45","0"
"3362","3614","81","0"
"3363","6277","3","1"
"3364","2419","80","1"
"3365","2237","99","0"
"3366","5985","73","0"
"3367","3657","34","1"
"3368","3507","2","1"
"3369","7056","79","0"
"3370","9064","40","0"
"3371","9541","54","1"
"3372","5357","50","0"
"3373","1592","72","0"
"3374","9259","49","0"
"3375","5269","47","0"
"3376","2552","98","0"
"3377","5981","66","1"
"3378","3029","50","1"
"3379","6633","98","0"
"3380","5994","61","0"
"3381","6703","77","1"
"3382","6885","34","0"
"3383","8198","13","1"
"3384","345","85","1"
"3385","2858","98","0"
"3386","8582","37","1"
"3387","3696","5","0"
"3388","9637","54","1"
"3389","6865","80","0"
"3390","272","90","0"
"3391","1838","73","1"
"3392","9033","32","1"
"3393","8564","31","0"
"3394","8608","16","0"
"3395","3677","7","1"
"3396","9248","90","1"
"3397","767","2","0"
"3398","9960","35","1"
"3399","145","47","1"
"3400","5771","99","0"
"3401","1224","29","1"
"3402","6437","73","0"
"3403","2449","43","0"
"3404","4836","60","0"
"3405","325","31","0"
"3406","9021","43","1"
"3407","108","13","0"
"3408","5228","70","0"
"3409","5882","93","1"
"3410","312","61","1"
"3411","7380","84","0"
"3412","9766","59","0"
"3413","8436","25","1"
"3414","82","15","0"
"3415","8915","56","1"
"3416","2745","50","0"
"3417","7713","81","0"
"3418","8568","99","1"
"3419","7203","99","1"
"3420","9800","62","0"
"3421","8545","60","1"
"3422","3001","80","0"
"3423","1410","27","0"
"3424","3257","13","1"
"3425","865","29","0"
"3426","3453","42","0"
"3427","9696","36","0"
"3428","9864","29","0"
"3429","3203","65","0"
"3430","9488","31","0"
"3431","2170","100","1"
"3432","115","85","0"
"3433","2949","7","1"
"3434","6226","81","1"
"3435","9354","82","1"
"3436","3068","73","0"
"3437","5256","58","1"
"3438","4811","89","1"
"3439","7796","27","1"
"3440","2268","52","0"
"3441","3312","4","1"
"3442","8278","68","0"
"3443","504","5","0"
"3444","1791","5","1"
"3445","3845","38","0"
"3446","479","33","1"
"3447","5367","91","1"
"3448","8969","60","1"
"3449","3337","33","1"
"3450","8712","35","0"
"3451","5467","28","0"
"3452","4755","34","0"
"3453","1585","66","1"
"3454","2331","96","0"
"3455","6133","9","1"
"3456","8352","67","1"
"3457","4577","85","1"
"3458","9751","6","0"
"3459","8460","65","0"
"3460","2105","60","1"
"3461","418","34","1"
"3462","3183","49","0"
"3463","5111","25","1"
"3464","2195","14","1"
"3465","8463","25","1"
"3466","4627","51","0"
"3467","583","51","0"
"3468","1214","2","0"
"3469","8341","93","0"
"3470","2559","79","1"
"3471","6228","57","1"
"3472","957","7","1"
"3473","2290","33","1"
"3474","8315","10","1"
"3475","5318","97","1"
"3476","2390","98","1"
"3477","6038","32","1"
"3478","1070","77","1"
"3479","1594","90","0"
"3480","8483","84","1"
"3481","5465","78","1"
"3482","2014","8","1"
"3483","4717","63","0"
"3484","399","53","1"
"3485","2006","31","0"
"3486","7610","62","0"
"3487","1156","21","0"
"3488","7838","68","1"
"3489","4749","92","1"
"3490","2482","22","0"
"3491","2327","10","1"
"3492","9161","58","0"
"3493","2684","16","0"
"3494","1563","83","1"
"3495","7969","61","1"
"3496","5379","55","0"
"3497","5967","16","0"
"3498","7741","68","1"
"3499","7904","2","0"
"3500","7041","42","0"
"3501","479","77","1"
"3502","6132","70","0"
"3503","5546","98","1"
"3504","707","28","1"
"3505","9187","14","0"
"3506","9062","99","1"
"3507","9701","79","0"
"3508","2531","65","0"
"3509","4223","17","1"
"3510","3040","34","1"
"3511","498","39","0"
"3512","1231","23","0"
"3513","3486","1","0"
"3514","6535","64","1"
"3515","1363","59","1"
"3516","9387","36","1"
"3517","4554","48","1"
"3518","2445","84","1"
"3519","9360","99","0"
"3520","9727","90","1"
"3521","1146","11","1"
"3522","694","10","1"
"3523","7335","67","1"
"3524","8901","99","1"
"3525","3524","81","0"
"3526","1997","71","1"
"3527","3144","65","1"
"3528","2003","49","0"
"3529","3608","79","0"
"3530","9922","86","1"
"3531","6440","90","1"
"3532","2719","68","1"
"3533","2940","13","0"
"3534","5308","97","0"
"3535","7641","94","1"
"3536","6251","36","1"
"3537","6490","93","1"
"3538","1773","15","0"
"3539","46","31","1"
"3540","9330","62","1"
"3541","9813","59","0"
"3542","578","31","1"
"3543","7770","54","0"
"3544","6993","45","0"
"3545","7225","49","0"
"3546","5710","83","1"
"3547","5655","47","1"
"3548","7800","8","0"
"3549","6891","36","1"
"3550","1407","13","0"
"3551","1197","3","1"
"3552","3728","42","0"
"3553","7318","98","1"
"3554","703","16","1"
"3555","474","24","1"
"3556","5154","14","0"
"3557","1615","19","1"
"3558","3182","38","1"
"3559","664","15","1"
"3560","7900","26","1"
"3561","8887","94","0"
"3562","4949","2","1"
"3563","4362","93","0"
"3564","1001","9","0"
"3565","8955","99","1"
"3566","7661","34","1"
"3567","4888","15","1"
"3568","22","24","0"
"3569","7125","43","0"
"3570","1735","33","1"
"3571","3004","48","1"
"3572","5135","47","0"
"3573","9161","28","1"
"3574","7869","61","0"
"3575","8648","35","0"
"3576","3398","35","0"
"3577","7553","68","0"
"3578","5058","33","1"
"3579","6185","84","0"
"3580","8235","42","1"
"3581","6921","77","1"
"3582","305","55","0"
"3583","8227","86","1"
"3584","7718","62","1"
"3585","5953","56","1"
"3586","1380","23","1"
"3587","3580","18","1"
"3588","9915","39","0"
"3589","2980","61","0"
"3590","5026","34","1"
