"650","38","958","2001-07-05 19:07:16"
"651","32","996","1980-08-07 11:09:50"
"652","36","1395","2009-07-01 07:28:33"
"653","48","1525","1973-01-13 09:32:26"
"654","43","1262","1979-02-05 14:09:36"
"655","16","167","1997-05-25 16:14:40"
"656","98","24","1976-08-09 18:09:19"
"657","47","1206","1997-07-25 11:11:58"
"658","56","382","2009-01-04 05:28:42"
"659","26","382","2002-07-09 01:27:54"
"660","90","1791","1972-01-03 08:35:27"
"661","88","966","1988-01-28 11:00:21"
"662","83","1885","1986-03-14 04:56:08"
"663","44","225","2018-06-07 02:28:51"
"664","2","1385","1971-04-02 17:41:07"
"665","26","469","2021-05-21 01:46:59"
"666","10","1340","1972-12-07 23:44:12"
"667","79","1862","1970-12-02 12:46:40"
"668","81","1744","1983-10-15 23:43:58"
"669","32","56","1989-06-17 12:54:26"
"670","13","943","1980-02-23 13:07:02"
"671","91","1986","2005-03-18 01:46:07"
"672","56","329","2009-07-14 03:12:40"
"673","94","1870","2017-01-14 21:19:22"
"674","24","638","2018-05-07 09:09:31"
"675","43","355","1972-03-15 02:07:16"
"676","18","1963","1992-01-13 04:04:39"
"677","51","1127","1992-12-25 12:57:14"
"678","94","429","1979-10-19 09:37:12"
"679","64","1640","2010-10-21 17:15:47"
"680","21","24","1995-08-03 04:16:08"
"681","53","454","1983-01-31 12:26:57"
"682","20","1431","1984-11-09 22:45:47"
"683","89","1334","1997-02-05 23:22:01"
"684","24","1187","2001-01-02 20:10:34"
"685","78","697","1996-11-22 13:47:08"
"686","6","1251","1988-11-23 20:02:19"
"687","33","1544","2007-05-26 13:58:18"
"688","98","1477","1978-05-24 01:00:58"
"689","13","1074","2009-06-15 18:17:04"
"690","58","364","1973-01-17 05:18:31"
"691","27","447","1984-03-16 15:22:58"
"692","81","1860","2013-11-21 07:32:51"
"693","35","704","1990-10-20 18:01:33"
"694","28","101","2018-05-05 17:00:21"
"695","88","928","2002-07-19 00:31:28"
"696","21","1234","1983-11-24 07:18:49"
"697","1","552","2009-12-31 13:20:05"
"698","24","1490","1977-11-23 11:41:08"
"699","44","225","1996-01-29 04:42:37"
"700","58","1230","1990-12-15 20:33:39"
"701","28","1778","1994-08-10 00:28:04"
"702","41","234","2007-12-30 08:13:58"
"703","57","1065","1991-06-17 23:24:42"
"704","9","359","2014-11-08 02:46:15"
"705","90","1107","1986-11-21 08:08:02"
"706","59","1765","1992-11-11 06:40:23"
"707","45","1606","2019-11-02 06:18:01"
"708","23","669","1995-07-31 01:52:56"
"709","16","265","1985-05-13 17:00:26"
"710","69","1684","1999-09-23 01:24:51"
"711","21","702","1998-11-12 23:54:26"
"712","5","1042","2003-12-08 08:50:31"
"713","77","1714","1980-09-02 05:50:10"
"714","95","1389","2010-06-28 08:34:53"
"715","89","742","2008-08-20 09:56:22"
"716","65","1593","1974-05-30 08:34:04"
"717","80","61","1982-01-13 16:04:23"
"718","56","1683","2006-07-08 13:26:03"
"719","81","1339","1993-05-25 00:17:42"
"720","62","389","2014-04-10 03:59:08"
"721","67","1728","2010-03-08 07:37:05"
"722","30","1283","1982-11-26 11:41:48"
"723","78","1672","1984-09-16 03:14:41"
"724","87","702","1987-09-20 14:25:51"
"725","33","821","2018-09-30 03:10:15"
"726","67","1318","2012-10-08 09:24:34"
"727","6","18","2000-02-21 00:50:49"
"728","29","148","2014-08-08 11:36:21"
"729","97","1477","1970-07-12 05:39:05"
"730","28","1977","1985-09-19 14:02:17"
"731","75","1870","1978-01-15 16:31:28"
"732","59","1282","1970-04-09 07:44:25"
"733","31","1065","2016-12-06 15:36:10"
"734","99","1530","2003-03-22 06:21:06"
"735","7","109","2013-03-10 10:52:44"
"736","55","289","1976-05-30 12:17:42"
"737","79","1170","2001-12-06 22:20:05"
"738","12","1898","1979-06-10 20:13:26"
"739","17","746","2009-05-19 00:56:44"
"740","61","422","2011-10-05 22:31:34"
"741","57","1283","1982-07-26 07:15:29"
"742","10","1969","1978-08-01 12:33:16"
"743","33","628","2008-05-19 14:30:27"
"744","78","758","2012-11-08 12:29:29"
"745","70","1482","1974-10-22 07:35:59"
"746","20","436","1983-10-25 02:26:56"
"747","75","1670","1986-03-17 20:52:10"
"748","35","62","1997-02-18 23:02:05"
"749","79","37","1997-01-28 12:39:42"
"750","28","190","2015-07-12 03:28:44"
"751","58","798","1976-01-30 02:02:47"
"752","87","1541","2012-10-25 23:58:38"
"753","68","1428","2012-06-24 10:16:28"
"754","83","1048","1996-12-29 19:35:12"
"755","56","563","1970-11-22 01:01:37"
"756","42","448","1986-02-20 17:33:32"
"757","62","779","2021-08-25 21:41:30"
"758","85","610","2013-11-25 10:14:21"
"759","97","51","1990-10-08 22:15:48"
"760","37","1795","2001-10-19 09:53:37"
"761","97","1898","1979-07-05 12:04:49"
"762","13","1507","1972-08-28 00:00:25"
"763","11","442","2003-09-10 08:18:19"
"764","22","58","2014-03-15 22:36:56"
"765","66","1219","1996-10-18 01:22:40"
"766","23","402","1997-04-11 16:57:31"
"767","72","1083","1985-01-18 13:33:31"
"768","79","453","2015-02-27 15:37:18"
"769","74","637","2005-09-16 05:35:19"
"770","86","62","1988-02-14 12:02:20"
"771","39","799","1986-07-28 15:24:43"
"772","10","1408","2016-04-15 04:45:30"
"773","91","156","2017-10-04 00:16:48"
"774","53","819","2001-09-04 14:46:44"
"775","9","1883","1973-09-24 16:39:51"
"776","68","968","2007-01-24 17:56:15"
"777","43","850","1980-05-07 02:07:00"
"778","91","403","2018-05-30 20:36:02"
"779","26","898","2002-06-09 00:05:51"
"780","78","1789","1976-06-20 16:05:19"
"781","19","304","1973-11-13 10:43:21"
"782","21","76","1980-01-26 14:10:24"
"783","40","1089","2004-06-10 08:03:33"
"784","31","1625","1989-10-05 03:39:19"
"785","28","824","2015-03-02 09:53:45"
"786","17","1142","1979-12-08 21:50:39"
"787","16","76","2002-08-15 08:41:16"
"788","34","1005","2019-04-13 01:53:35"
"789","97","773","1974-11-03 14:14:14"
"790","17","1031","2021-04-26 05:13:31"
"791","60","1164","1976-06-05 13:07:13"
"792","21","1061","1983-01-31 17:17:41"
"793","54","1816","2007-07-04 00:22:54"
"794","74","1354","2013-02-14 08:31:04"
"795","22","262","2020-09-25 07:46:39"
"796","31","199","1987-04-25 01:39:04"
"797","57","815","1972-08-08 22:17:31"
"798","51","1456","2019-09-05 10:00:27"
"799","55","571","2003-05-26 20:41:57"
"800","52","1927","1974-01-09 09:13:26"
"801","19","697","2004-03-26 00:24:57"
"802","15","740","2018-12-04 03:09:46"
"803","37","679","2000-08-29 21:52:24"
"804","92","1791","2010-06-18 14:12:10"
"805","91","314","1985-06-01 09:16:07"
"806","44","819","2005-01-15 16:11:25"
"807","81","627","2001-10-18 12:02:11"
"808","35","54","1975-05-29 05:27:19"
"809","94","1099","2003-02-18 19:59:07"
"810","47","199","2020-02-07 21:58:22"
"811","53","435","1991-01-23 04:19:49"
"812","39","506","2007-12-01 23:49:03"
"813","87","381","2018-03-20 22:48:09"
"814","98","1439","1993-05-16 22:16:17"
"815","85","150","2017-08-13 13:50:47"
"816","61","697","1978-06-01 17:50:19"
"817","38","1439","2011-09-09 22:52:29"
"818","24","1394","1981-08-01 07:55:35"
"819","58","129","1993-10-13 13:58:45"
"820","48","1685","1997-09-11 01:43:16"
"821","31","1302","2013-10-23 03:53:23"
"822","11","1742","2020-09-30 10:53:06"
"823","45","997","1983-08-05 14:21:22"
"824","67","1928","2014-08-07 12:41:56"
"825","35","1287","1988-03-04 05:07:45"
"826","59","88","2021-08-10 22:45:28"
"827","20","802","1988-12-25 19:18:16"
"828","45","975","1989-05-26 19:30:47"
"829","47","1351","1982-07-22 08:17:53"
"830","35","1811","2010-01-03 16:08:00"
"831","7","1450","1999-05-24 12:18:22"
"832","95","1283","1971-12-08 18:10:39"
"833","2","1980","2010-10-17 16:20:41"
"834","4","1544","1970-11-15 00:31:06"
"835","80","841","2011-10-28 14:14:49"
"836","24","129","1978-09-25 14:56:15"
"837","86","1429","2020-01-03 11:22:58"
"838","80","590","2015-09-14 15:21:57"
"839","99","670","1995-08-26 15:00:30"
"840","83","1036","2003-04-22 05:22:07"
"841","29","1154","2012-09-04 10:14:30"
"842","72","236","2014-05-02 23:25:53"
"843","74","1282","1992-09-21 17:05:56"
"844","97","489","1970-11-04 07:40:46"
"845","73","1395","2006-12-06 09:00:00"
"846","15","486","1980-08-31 12:03:13"
"847","61","292","2018-09-22 09:30:50"
"848","60","1778","2017-12-29 20:00:42"
"849","9","1891","1970-02-16 16:45:59"
"850","30","958","1996-12-18 17:45:49"
"851","40","36","1984-11-10 07:39:13"
"852","45","1334","2004-07-12 01:45:44"
"853","5","1858","1980-02-02 06:37:29"
"854","38","1219","1982-01-20 12:52:49"
"855","0","225","1998-07-04 08:17:57"
"856","44","1872","2021-07-04 00:00:24"
"857","69","148","1987-01-26 16:08:28"
"858","20","1551","2015-01-28 21:02:50"
"859","5","1513","1992-08-20 11:43:47"
"860","64","1893","1988-01-26 07:26:08"
"861","28","1587","2012-11-26 09:55:13"
"862","74","1638","2006-03-19 02:51:00"
"863","74","674","1976-12-07 18:04:08"
"864","43","599","1978-03-03 07:03:02"
"865","24","1597","1999-07-27 18:37:25"
"866","3","1315","1984-07-26 16:46:21"
"867","32","1756","2012-09-05 01:13:14"
"868","54","1239","1993-09-21 15:11:09"
"869","4","216","1977-09-09 10:28:53"
"870","55","1121","1973-07-31 12:56:11"
"871","96","1988","2003-10-28 22:17:39"
"872","74","1977","2015-09-06 08:02:14"
"873","20","1799","1985-06-24 10:33:53"
"874","4","260","1978-09-08 06:31:52"
"875","97","1472","2012-02-29 10:54:09"
"876","53","1313","2012-07-10 20:34:00"
"877","16","1398","1983-07-14 09:33:00"
"878","18","669","2013-02-26 21:56:35"
"879","86","74","1999-07-09 21:57:40"
"880","37","234","2001-11-24 12:56:46"
"881","40","854","1992-05-05 09:13:06"
"882","52","869","2016-04-30 13:40:09"
"883","46","517","1980-11-13 04:49:42"
"884","31","1585","2003-12-27 09:53:01"
"885","9","1762","1988-02-14 16:54:50"
"886","54","190","2012-06-08 07:32:02"
"887","82","66","1991-04-21 10:26:49"
"888","53","1950","2010-02-16 23:45:11"
"889","41","37","1976-10-13 03:43:50"
"890","57","1452","2010-12-12 12:57:02"
"891","31","376","1991-02-27 22:49:10"
"892","70","237","1995-10-09 05:54:45"
"893","45","1053","1985-12-19 09:56:15"
"894","98","1958","1986-01-01 05:13:16"
"895","87","555","2002-01-05 18:13:51"
"896","8","276","1978-05-25 09:57:27"
"897","68","9","2021-04-20 17:44:56"
"898","31","276","1989-02-27 18:41:11"
"899","0","592","2004-04-03 20:38:20"
"900","73","1772","1991-11-10 01:14:07"
"901","66","1806","1998-10-30 18:33:35"
"902","67","922","2011-10-27 20:40:36"
"903","58","365","2010-10-08 18:16:06"
"904","31","248","2018-12-20 19:34:07"
"905","47","1724","2016-01-12 16:11:40"
"906","77","136","1972-11-30 11:36:08"
"907","55","1070","1976-12-14 18:16:09"
"908","57","1998","1990-05-20 18:19:23"
"909","53","1191","1989-06-18 21:30:54"
"910","53","1210","2002-05-22 00:27:36"
"911","82","1611","1991-01-07 14:46:57"
"912","5","54","1982-05-10 04:57:08"
"913","98","1003","1994-03-15 10:17:55"
"914","73","490","1992-12-22 18:01:40"
"915","33","1542","1970-12-05 12:39:37"
"916","35","1075","1997-09-07 13:09:42"
"917","81","512","2021-06-04 22:11:10"
"918","51","329","1978-12-04 13:21:51"
"919","18","1754","1977-11-21 02:26:22"
"920","68","966","1992-10-23 07:59:44"
"921","74","1874","2013-04-18 20:01:23"
"922","21","824","1972-06-30 13:53:34"
"923","53","659","1991-11-27 09:46:19"
"924","69","1014","2013-12-18 11:23:36"
"925","36","1556","1972-03-04 10:41:26"
"926","75","1115","1987-04-02 22:43:08"
"927","56","1071","1970-05-25 12:30:40"
"928","76","175","2005-07-10 05:23:51"
"929","30","864","2016-07-29 10:44:03"
"930","32","389","1976-04-02 19:50:43"
"931","72","1567","1976-12-21 03:20:10"
"932","70","1465","1980-11-10 04:56:53"
"933","75","1468","1999-06-07 23:34:39"
"934","9","1272","2012-05-23 02:46:59"
"935","19","850","2020-03-14 17:53:42"
"936","62","1539","1978-04-03 10:55:32"
"937","79","1647","1981-11-22 15:13:29"
"938","79","67","2016-05-30 09:21:07"
"939","82","262","1983-05-02 20:59:09"
"940","20","1556","2007-11-03 23:28:15"
"941","47","1900","1978-10-13 18:13:46"
"942","49","1190","1989-06-28 20:02:52"
"943","39","596","1977-08-17 23:42:07"
"944","34","1113","1976-07-27 15:20:52"
"945","2","168","1973-04-30 19:06:40"
"946","17","822","2005-11-09 00:18:40"
"947","61","1170","2001-03-21 13:47:47"
"948","50","1724","2010-02-16 14:29:08"
"949","22","865","1987-11-19 17:34:31"
"950","27","1155","1970-05-06 00:53:53"
"951","79","1463","2017-05-18 13:12:00"
"952","30","988","2007-12-20 15:06:11"
"953","12","493","2004-05-13 23:15:26"
"954","77","1364","2000-01-18 03:31:02"
"955","79","206","2005-09-06 03:58:31"
"956","29","1864","1971-01-24 15:24:55"
"957","35","1700","1990-03-22 08:59:00"
"958","98","1154","1971-11-07 01:24:10"
"959","75","1778","1980-03-27 09:40:23"
"960","4","1286","1996-01-02 15:03:48"
"961","38","1865","2011-02-22 17:25:21"
"962","45","168","1970-07-27 00:45:30"
"963","19","351","2018-02-13 01:47:46"
"964","59","1493","1980-05-21 00:32:00"
"965","71","1008","1995-03-01 14:08:04"
"966","35","837","1986-02-22 20:22:26"
"967","69","352","2017-10-02 22:23:30"
"968","31","1918","2014-02-04 15:24:02"
"969","56","880","1985-10-01 00:19:18"
"970","70","1293","2014-11-18 00:47:17"
"971","10","54","2019-03-10 06:32:07"
"972","88","1115","1986-06-10 01:06:45"
"973","75","1251","2005-09-04 01:27:10"
"974","49","266","2017-01-06 07:03:15"
"975","22","314","2019-08-31 04:17:42"
"976","6","485","1983-12-11 06:40:22"
"977","12","593","1975-06-08 15:14:33"
"978","63","1482","2010-10-14 09:18:12"
"979","80","115","2021-10-29 10:04:26"
"980","9","976","1989-05-18 14:03:26"
"981","57","1208","2007-06-09 01:56:01"
"982","18","62","1972-04-03 20:36:59"
"983","47","1","1996-06-06 16:33:22"
"984","22","1073","2007-07-22 20:09:32"
"985","45","571","1983-03-24 05:08:41"
"986","47","1542","1993-12-19 04:23:45"
"987","18","783","2001-07-16 12:48:24"
"988","55","1955","1994-04-29 04:32:35"
"989","20","1719","1997-05-19 22:26:25"
"990","95","574","1999-02-13 18:56:43"
"991","87","526","2019-10-19 05:20:32"
"992","61","1762","2004-09-12 20:41:10"
"993","68","1691","1996-01-18 22:18:17"
"994","8","224","1993-01-13 00:47:58"
"995","8","491","1970-10-22 09:26:56"
"996","72","467","1993-04-11 01:37:10"
"997","66","822","2009-01-16 21:21:13"
"998","56","949","2009-05-04 19:03:37"
"999","73","789","2011-01-10 12:51:31"
"1000","61","1287","1987-02-07 13:10:15"
"1001","50","1714","1976-10-14 18:26:41"
"1002","7","1451","1988-07-14 14:33:01"
"1003","63","1823","1982-01-06 20:47:38"
"1004","76","607","2015-02-07 22:02:22"
"1005","83","434","1980-04-13 11:14:34"
"1006","72","1313","1995-10-12 11:17:48"
"1007","22","1859","1981-10-10 19:24:09"
"1008","15","1047","2012-08-10 22:55:38"
"1009","31","1795","1994-10-29 14:41:58"
"1010","91","289","1991-12-08 23:21:09"
"1011","27","1283","2001-06-20 18:48:33"
"1012","0","1849","2010-12-23 12:34:00"
"1013","96","1900","1977-03-19 23:03:12"
"1014","50","266","1987-06-09 00:53:31"
"1015","7","1744","2004-08-01 17:41:16"
"1016","3","1784","1976-10-12 05:00:33"
"1017","21","440","1978-12-19 05:57:41"
"1018","23","74","1985-04-05 22:32:17"
"1019","6","1197","2018-07-30 10:49:01"
"1020","72","206","1999-02-05 12:33:11"
"1021","82","1820","1985-02-02 05:04:26"
"1022","22","1036","1980-08-29 16:25:35"
"1023","20","1740","2018-09-01 12:58:21"
"1024","1","628","1997-09-30 18:12:35"
"1025","55","898","1980-08-09 19:13:43"
"1026","2","1122","2007-01-21 19:33:15"
"1027","87","1","1973-06-30 16:10:17"
"1028","58","557","1977-11-30 12:28:50"
"1029","13","1171","1976-04-04 08:59:19"
"1030","60","271","1980-12-04 04:15:37"
"1031","54","1272","1975-08-23 07:22:59"
"1032","58","1106","2017-03-04 14:29:16"
"1033","76","1318","1981-03-08 11:09:40"
"1034","41","1018","1972-02-07 03:54:02"
"1035","18","1342","1985-06-09 06:00:27"
"1036","14","1253","2021-10-28 15:41:31"
"1037","91","1307","2015-02-27 13:18:21"
"1038","37","396","2021-01-21 01:31:08"
"1039","94","407","1989-02-03 14:24:46"
"1040","5","1672","1981-11-21 08:42:56"
"1041","33","1157","1981-11-29 01:17:06"
"1042","98","562","2003-05-18 03:47:10"
"1043","25","1970","1985-02-11 13:08:58"
"1044","96","391","1975-03-02 03:36:48"
"1045","23","1429","2012-02-26 20:11:29"
"1046","58","1724","1992-09-28 02:38:48"
"1047","70","226","1985-11-24 09:26:25"
"1048","77","1253","1987-06-13 07:22:18"
"1049","55","9","2005-01-02 02:31:42"
"1050","6","1265","1987-09-15 22:07:13"
"1051","66","742","1980-03-29 03:31:24"
"1052","79","1985","2015-12-29 18:38:13"
"1053","84","513","2010-07-26 23:02:19"
"1054","39","592","2011-12-14 10:31:32"
"1055","19","413","2019-10-16 19:34:06"
"1056","1","260","2010-05-21 00:25:22"
"1057","3","1451","1996-04-26 01:13:16"
"1058","29","660","1977-03-30 11:27:26"
"1059","12","1115","1994-07-26 10:10:40"
"1060","64","1740","1972-10-09 23:20:12"
"1061","33","1679","1992-10-07 13:04:04"
"1062","83","679","1971-08-01 10:00:02"
"1063","66","396","1974-08-04 10:22:49"
"1064","69","1758","2002-03-22 04:59:20"
"1065","20","263","2020-12-18 02:39:19"
"1066","41","571","1992-12-28 17:45:59"
"1067","25","1364","2004-10-25 14:11:31"
"1068","62","33","2000-07-24 13:09:55"
"1069","12","594","2003-02-08 17:34:57"
"1070","25","234","2005-01-15 18:59:17"
"1071","99","910","2006-12-12 09:04:38"
"1072","37","384","1977-02-06 06:04:32"
"1073","80","782","1978-02-10 12:14:29"
"1074","64","253","1982-09-01 09:16:41"
"1075","19","1405","1993-03-26 17:24:11"
"1076","63","1048","1981-08-03 20:55:03"
"1077","52","618","2014-10-20 17:50:29"
"1078","30","53","1998-12-04 18:00:47"
"1079","36","328","2014-07-15 08:27:16"
"1080","85","429","2021-09-04 16:17:58"
"1081","10","1728","2007-08-03 22:57:50"
"1082","83","666","2020-06-12 18:26:26"
"1083","6","1882","2018-11-25 17:03:59"
"1084","13","1468","1981-03-15 14:07:20"
"1085","67","95","1979-01-17 04:39:19"
"1086","30","1656","1985-03-31 02:15:52"
"1087","48","802","1992-05-06 00:24:30"
"1088","6","905","1991-10-10 12:59:10"
"1089","74","1624","2011-02-08 21:42:47"
"1090","47","1120","2015-07-02 00:44:20"
"1091","27","662","1997-03-13 12:04:09"
"1092","87","1636","2021-08-06 15:27:50"
"1093","99","1359","2008-01-11 05:22:11"
"1094","26","1870","1994-03-29 04:28:31"
"1095","23","907","2016-04-12 05:29:06"
"1096","16","1950","1992-10-18 10:43:46"
"1097","68","1457","2000-11-29 00:25:37"
"1098","2","407","1981-08-04 11:46:18"
"1099","11","1603","2007-06-09 07:33:01"
"1100","44","641","1982-02-07 12:19:54"
"1101","24","247","2003-05-25 01:49:44"
"1102","92","51","2021-07-08 23:02:15"
"1103","88","1863","2004-09-01 22:39:19"
"1104","13","1445","1990-10-18 20:34:17"
"1105","74","345","2011-12-16 21:33:19"
"1106","61","1684","2005-07-31 18:26:07"
"1107","85","964","1997-12-13 19:52:47"
"1108","1","22","2010-06-29 07:23:38"
"1109","80","148","2008-01-04 07:00:51"
"1110","83","1474","1986-02-26 11:23:25"
"1111","31","1880","1992-03-31 15:04:11"
"1112","89","1723","2005-09-29 02:56:07"
"1113","64","506","1998-03-06 06:07:49"
"1114","91","417","1996-10-07 11:40:14"
"1115","72","1764","2018-09-22 15:40:52"
"1116","92","814","1973-01-03 23:10:14"
"1117","89","1362","1981-10-10 04:07:34"
"1118","80","248","1986-06-01 17:21:28"
"1119","75","1273","1992-08-18 10:15:34"
"1120","2","1522","2012-10-29 15:21:25"
"1121","60","1883","1972-08-31 20:38:37"
"1122","93","445","1974-12-05 03:25:09"
"1123","64","1369","2002-12-18 12:29:51"
"1124","41","996","1980-01-30 12:47:55"
"1125","17","1597","1976-12-30 12:47:33"
"1126","34","1170","1985-09-09 14:30:22"
"1127","29","1488","1996-12-27 13:34:33"
"1128","71","1681","2009-03-29 03:14:07"
"1129","79","1429","2018-09-28 11:36:59"
"1130","16","655","1975-08-14 04:06:55"
"1131","54","864","1993-11-23 18:30:19"
"1132","90","1341","2015-07-20 20:04:26"
"1133","79","1880","1972-06-30 12:30:50"
"1134","17","1643","1984-07-27 13:59:48"
"1135","33","338","2005-09-18 16:12:25"
"1136","24","1293","1976-02-04 10:24:11"
"1137","86","170","1973-08-18 01:29:06"
"1138","6","1362","1984-04-23 21:07:07"
"1139","98","265","1983-01-09 12:48:33"
"1140","26","334","2013-12-20 04:04:43"
"1141","98","1294","1972-10-17 04:40:07"
"1142","77","1902","2009-04-06 13:42:40"
"1143","90","547","2014-04-09 10:33:11"
"1144","11","1142","2021-09-19 05:14:44"
"1145","35","413","2020-07-24 11:01:33"
"1146","42","897","1981-05-27 21:13:29"
"1147","88","1768","1989-07-27 14:56:01"
"1148","19","1954","1975-02-02 20:36:00"
"1149","71","918","1986-03-25 03:43:24"
"1150","2","579","2003-12-07 13:42:11"
"1151","22","298","2004-10-07 12:15:02"
"1152","61","1657","1977-09-08 15:18:20"
"1153","90","1825","2004-03-08 14:36:50"
"1154","12","1880","1973-07-25 09:18:33"
"1155","92","1287","2004-08-23 17:47:26"
"1156","42","703","2011-08-26 09:13:30"
"1157","38","1858","1976-08-08 07:33:39"
"1158","16","1470","1970-06-01 07:22:26"
"1159","67","776","1996-10-15 16:00:38"
"1160","61","1347","1980-10-01 08:26:31"
"1161","56","1662","2012-08-29 01:55:51"
"1162","82","506","1995-08-07 19:50:31"
"1163","22","473","2011-10-10 06:56:21"
"1164","24","1833","1989-04-11 20:39:31"
"1165","72","768","1986-03-14 07:47:40"
"1166","80","1997","2004-09-21 04:14:58"
"1167","0","1493","1974-12-02 20:41:07"
"1168","48","773","1995-03-29 15:58:25"
"1169","50","1427","1984-09-11 03:20:13"
"1170","16","1252","1983-01-03 12:18:09"
"1171","84","1719","2003-10-29 10:58:05"
"1172","26","1272","1975-06-27 10:05:38"
"1173","32","126","1998-01-03 19:19:51"
"1174","18","968","1976-08-08 09:23:34"
"1175","55","954","1981-01-15 15:17:22"
"1176","44","783","2017-02-08 07:35:17"
"1177","37","1335","1991-07-20 23:46:32"
"1178","89","1833","2012-12-05 14:26:52"
"1179","51","1096","2001-03-02 20:21:29"
"1180","34","1679","2009-08-16 00:54:02"
"1181","25","206","2019-02-18 19:51:47"
"1182","89","1155","1982-01-25 11:38:55"
"1183","64","1562","2010-02-11 02:30:21"
"1184","91","530","2015-06-25 15:14:56"
"1185","20","54","1995-10-12 20:32:01"
"1186","11","1312","2015-07-16 05:29:21"
"1187","38","1197","2004-01-20 18:31:39"
"1188","62","1699","1990-11-22 09:38:49"
"1189","49","870","1975-09-24 15:21:23"
"1190","81","799","1992-09-17 14:52:43"
"1191","51","636","1992-09-19 05:19:10"
"1192","69","174","1972-12-01 20:14:05"
"1193","35","329","2000-09-17 10:28:15"
"1194","64","943","2016-03-26 22:20:42"
"1195","5","1426","1984-05-26 14:58:08"
"1196","57","1369","1981-09-21 01:37:23"
"1197","50","742","2000-05-12 01:57:18"
"1198","39","134","1992-10-07 06:25:33"
"1199","22","1900","2008-11-26 15:09:09"
"1200","33","1252","1978-05-09 18:28:52"
"1201","9","486","2020-09-20 13:42:51"
"1202","0","976","1987-04-26 17:24:36"
"1203","25","453","2013-03-12 03:44:49"
"1204","27","1683","1984-10-30 16:22:15"
"1205","24","1323","1998-01-01 23:50:36"
"1206","4","552","2007-07-06 22:34:03"
"1207","56","651","1990-11-25 10:07:33"
"1208","31","358","2013-10-05 10:34:19"
"1209","6","361","1988-11-05 07:49:40"
"1210","48","1517","2020-01-30 18:40:14"
"1211","71","1997","2002-01-10 03:08:18"
"1212","37","742","1993-01-01 20:18:44"
"1213","35","441","1972-07-02 13:08:09"
"1214","19","707","2009-08-29 02:49:28"
"1215","12","946","1981-05-20 14:44:09"
"1216","95","819","1971-04-10 02:28:42"
"1217","90","973","1981-07-19 17:23:55"
"1218","88","43","2015-06-13 17:28:25"
"1219","49","1860","2021-04-09 06:49:07"
"1220","74","256","1993-07-11 06:06:22"
"1221","82","364","1993-07-10 09:36:45"
"1222","79","1806","2011-08-10 20:56:55"
"1223","65","1618","1974-11-18 08:10:11"
"1224","72","624","2013-01-28 02:56:10"
"1225","41","263","2019-12-29 12:45:24"
"1226","68","1307","1975-06-12 01:59:04"
"1227","82","891","2007-02-13 09:18:29"
"1228","64","236","2003-06-11 11:56:02"
"1229","22","310","2006-10-22 01:33:05"
"1230","46","211","1980-10-13 03:09:24"
"1231","46","1108","1985-03-25 03:02:43"
"1232","91","150","2007-12-04 05:33:34"
"1233","96","378","1997-11-30 04:30:37"
"1234","55","655","2015-10-29 11:27:30"
"1235","56","1743","1994-03-01 00:29:16"
"1236","12","598","2020-03-25 17:09:38"
"1237","43","473","1982-06-09 01:36:28"
"1238","39","1996","1978-03-13 10:47:35"
"1239","84","1756","1988-08-17 23:26:08"
"1240","7","627","1995-08-14 04:33:27"
"1241","74","1742","2020-11-27 17:15:32"
"1242","24","1149","1982-12-19 11:23:06"
"1243","69","714","1994-11-27 06:44:41"
"1244","15","1754","2009-03-10 20:05:49"
"1245","66","1511","1993-10-28 17:00:34"
"1246","27","1206","2015-10-05 11:39:38"
"1247","67","1398","2011-07-31 03:58:47"
"1248","27","607","1979-11-26 10:17:58"
"1249","50","799","1982-10-06 00:19:14"
"1250","23","540","1971-10-05 13:47:03"
"1251","31","1996","1992-11-07 18:35:09"
"1252","82","1272","1979-12-27 02:22:07"
"1253","13","337","1989-07-22 20:17:05"
"1254","3","572","2020-11-23 16:31:53"
"1255","68","1427","1985-01-18 16:44:32"
"1256","43","776","1981-01-14 02:01:34"
"1257","68","756","2020-04-18 12:59:14"
"1258","14","1242","1993-12-18 14:02:57"
"1259","7","767","1986-06-20 00:21:53"
"1260","81","1157","2013-09-17 23:33:13"
"1261","86","908","2010-09-20 09:30:27"
"1262","85","88","1976-09-07 14:14:19"
"1263","27","1849","2012-06-20 23:26:06"
"1264","72","983","2001-09-11 03:21:12"
"1265","82","624","2003-11-29 00:14:10"
"1266","11","1411","1970-03-12 11:18:00"
"1267","91","1334","1982-10-09 00:03:38"
"1268","11","1799","1973-08-12 16:39:18"
"1269","56","840","1997-02-04 11:23:31"
"1270","41","1135","1978-09-10 19:40:18"
"1271","40","298","2019-10-18 02:15:07"
"1272","4","98","2000-02-17 09:12:32"
"1273","17","1259","1985-11-03 12:47:44"
"1274","7","1870","2010-08-25 18:49:58"
"1275","37","995","2000-08-09 22:15:06"
"1276","92","345","1985-01-03 22:19:45"
"1277","38","1318","1977-09-29 04:21:31"
"1278","66","1021","1991-06-08 22:52:55"
"1279","95","453","1974-03-30 04:54:26"
"1280","31","793","2004-07-14 13:19:06"
"1281","58","140","1977-01-18 07:50:41"
"1282","13","389","1989-10-06 18:40:47"
"1283","36","1852","2014-10-27 23:28:27"
"1284","30","870","1988-10-19 21:51:09"
"1285","69","873","1984-05-10 04:19:19"
"1286","74","665","2002-10-17 17:25:57"
